concurrency,deployment_name,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,input_config_subcommand,input_config_template_filename,input_config_verbose,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std
201,1p1d,100.0,3.5348258706467663,283.2671856169154,60.520576999999996,527.397743,242.375868,523.0694926,524.69568055,526.21659191,152.26716492771527,9.469172770588235,0.7899879999999999,18.437348,9.346033,12.671613099999998,17.91577735,18.277284740000002,3.86633616556904,307.26069353980097,90.80429099999999,553.438394,273.70316199999996,549.5702226,551.4381552,552.93476741,146.64539740983048,483.6076803814513,1709.4689398558266,191.01815232950568,54.23773527515996,1265.8420127900677,106.99726851760887,762.3053860137105,886.0866719536507,1090.3937004703685,260.2628130128583,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0835867722808603,402.0,12.586152061764706,21.924886,2.369963,12.8477385,18.948223399999996,19.875014,21.19658041,4.5704274352258665
211,1p1d,100.0,3.9502369668246446,178.62990776303317,35.453569,348.848353,179.100958,297.08000669999996,298.80420155,346.70975853,72.60703094854833,10.67530054028436,7.520543,16.582781999999998,9.9771895,15.822171199999998,16.190620499999998,16.37676736,2.672642148789898,209.84457950947865,58.015197,377.876083,204.3368175,321.2418278,323.3476638,375.84468061999996,71.84152246479275,630.2158895926037,2489.502104148982,98.71016442575304,60.30351240220127,132.96912204344818,100.22864185842221,125.91141944150972,128.4146881645867,131.6879457170694,20.658481806858727,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,0.2174549923651879,422.0,16.533811914691942,33.644963,7.439937,15.492367999999999,31.5652188,32.365630149999994,33.27783948,6.938244502046
221,1p1d,100.0,3.995475113122172,177.42211993891402,25.893632,323.319778,160.75127999999998,279.27891619999997,317.9840493,322.20381418,67.16004751264417,10.234239328054297,7.478415999999999,19.675224999999998,9.677406,11.6331901,17.725255399999998,18.194156939999996,2.4339729481949224,208.03741511312217,56.743176999999996,356.396842,194.6884485,303.98404469999997,351.61444589999996,355.65399189,65.47618042119171,668.0185871668044,2669.051640128001,101.76959403092366,50.82533998975869,133.71815635824484,103.33347600471546,123.02025210415304,124.76805874632906,126.10136429474498,17.797436740217716,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,0.06711491843525486,442.0,14.058322291855202,39.290766,6.372247,12.4166055,19.230810299999998,37.3090761,38.892653519999996,7.096457764082501
231,1p1d,100.0,3.997835497835498,217.22597776623377,61.844871,365.47153399999996,202.026998,314.51590839999994,358.65935735,362.62878907,81.53194920841246,10.647996705627705,7.630992,18.886336,9.656893499999999,13.0453561,18.351095,18.778685279999998,2.559504060923333,249.13269646753244,89.757869,401.041718,238.98989699999998,345.4840278,395.8183826,398.62008133999996,81.43671316047575,574.9056706099562,2298.3782978714053,98.09815980719435,52.948332593468635,131.04456144102892,103.55297033028666,118.1321374913216,125.97172914796205,129.65245128234972,18.104048036939027,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0464738323670647,462.0,14.413092623376622,42.033457999999996,5.243183999999999,12.6710725,22.354458100000187,40.563266399999996,41.47642069999999,7.683347578352728
241,1p1d,100.0,3.599585062240664,231.71988670954354,34.516323,402.210517,195.1823885,363.436466,396.21730449999995,399.10248154,87.13384289303264,25.850081440963855,1.0224689999999999,120.655,11.070985,119.03513059999999,119.87560489999998,120.56913712,36.09901518738458,285.2539177157676,79.020837,431.954705,296.37213049999997,395.8101787,397.23625649999997,399.80924061999997,83.08448282894686,508.75110319431064,1831.292871456699,86.10457334005086,8.288094152749576,978.0247616309149,90.32619952063885,119.23010960375905,122.16447682991755,128.78397177966778,80.69544730168155,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,0.7197854639638882,482.0,48.08968106987952,241.31,2.0449379999999997,17.924446,238.0702608,239.75120979999997,241.13827424,73.8684443149596
251,1p1d,100.0,4.0,244.67943485258962,44.245233,465.536407,251.7100615,325.82402039999994,408.49712705,462.99187837,85.26619905672419,9.265397380478088,0.9115909999999999,15.133287,8.8006525,11.9266569,12.25923365,13.757979449999999,2.1911154140516835,272.47562702988046,89.62657399999999,491.085667,278.29227449999996,366.3081254,435.68806444999996,488.67349336999996,86.80265060913761,592.1452156543864,2368.580862617546,132.43116406024745,66.07949746806493,1096.9831865387,113.62805921915171,127.41993067112064,139.21618357136464,964.3219647280956,141.01786607389724,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,502.0,12.215691890438247,26.905727,2.734772,10.512259,20.972930199999997,22.496802849999998,24.65187801,4.987153864071545
261,1p1d,100.0,3.996168582375479,210.09908953831416,49.316455,376.40898,177.6259735,322.7780351,339.86587535,344.47364963999996,76.11009979726218,10.897362908045977,7.35881,17.180908,10.746938499999999,12.2052783,16.66019975,16.922172149999998,1.9087846632861698,242.74686524904214,82.261882,410.336932,210.46694499999998,355.7326771,376.27237105,380.42776557999997,75.9951362299688,679.1143628482957,2713.8554806543007,94.16739434477604,58.20414148076458,135.89153681097895,93.04975618078169,115.54480294112916,119.19578578333487,126.8414621525754,14.241617328198643,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,0.06177975286052526,522.0,14.90346730268199,36.952795,7.622312,13.577475999999999,19.5190012,34.821828249999996,36.16482195999999,6.11745296727448
271,1p1d,100.0,3.9667896678966788,216.30394011623613,33.830508,357.25327899999996,198.8966285,313.1795573,340.51391639999997,353.88729058,76.27027407920843,10.169639625461254,1.324783,21.755416,9.8614455,12.2330936,20.062992599999998,21.525960400000002,3.326845349837533,246.09876885424353,63.262501,384.23544599999997,236.68137449999998,342.760695,373.33242844999995,381.2417974,77.0823986458915,596.3026948923327,2365.4073690378514,119.61588644128175,45.96556554009356,754.8406040838387,101.4050132561459,123.96392369194773,127.70022574863123,644.0272845203401,102.31761152333169,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,0.17918539545651638,542.0,15.134488178966789,48.382476999999994,1.521491,14.1368765,17.208472,42.9291864,46.92795534000001,8.188916330173827
281,1p1d,100.0,3.667259786476868,271.11661052491104,50.493621999999995,553.8067659999999,267.9655275,441.70003249999996,543.9894512000001,547.9613311699999,121.95127963751975,12.013858578544061,0.0014889999999999999,131.378267,8.500257999999999,10.056235600000006,18.400280849999998,131.00801188,22.651620965302076,299.48579705871884,85.356475,601.0309189999999,293.5043725,466.5848199,545.8666581,575.9839347299995,122.83724626109039,580.6958351514132,2129.5624844253784,4605.983852527614,7.611609003793603,671591.672263264,117.64351775375948,278.1331947169144,339.9363241611926,369.49084614501896,51000.639639318615,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,0.7877821248817648,562.0,11.072943854406128,36.327953,0.0044659999999999995,10.56568,14.655405,15.73367785,17.051488499999977,3.6618854061512516
291,1p1d,100.0,3.9965635738831615,239.67023203092782,36.52089,435.590283,204.25545499999998,402.37562289999903,412.59344719999996,432.90309227999995,94.56086541781535,12.181577625429554,7.613079,34.798407999999995,9.777840999999999,20.547641,21.097260049999996,21.916988369999995,4.83388138836007,276.09538272680413,70.955409,471.36197799999997,240.62661,433.0038260999997,439.50831784999997,469.65835137,94.46007444258801,622.6644759547286,2488.518163351716,92.65008244480238,28.73694681664747,131.35289939852194,102.27206675465459,119.84399380645564,123.23980857726742,127.63557854797767,27.2713245949294,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,0.0828314143862127,582.0,19.575709695876288,47.497828999999996,7.1156369999999995,13.775011,41.7903853,42.82817769999998,45.75914639999999,12.186411771347915
